count	namespace_root
1	https://sws.geonames.org/11749001/
1	https://sws.geonames.org/11856841/
1	https://sws.geonames.org/11897365/
1	https://sws.geonames.org/12023500/
1	https://sws.geonames.org/12309500/
1	https://sws.geonames.org/12314144/
1	https://sws.geonames.org/12314306/
1	https://sws.geonames.org/12318564/
1	https://sws.geonames.org/12324229/
1	https://sws.geonames.org/12503745/
1	https://sws.geonames.org/12514327/
1	https://sws.geonames.org/1546748/
1	https://sws.geonames.org/2137647/
1	https://sws.geonames.org/2137746/
1	https://sws.geonames.org/2137869/
1	https://sws.geonames.org/2138101/
1	https://sws.geonames.org/2138354/
1	https://sws.geonames.org/2138519/
1	https://sws.geonames.org/2138590/
1	https://sws.geonames.org/2138606/
1	https://sws.geonames.org/2138685/
1	https://sws.geonames.org/2138715/
1	https://sws.geonames.org/2138980/
1	https://sws.geonames.org/2139030/
1	https://sws.geonames.org/2139258/
1	https://sws.geonames.org/2139520/
1	https://sws.geonames.org/2139685/
1	https://sws.geonames.org/2140065/
1	https://sws.geonames.org/2140108/
1	https://sws.geonames.org/2140297/
1	https://sws.geonames.org/2140391/
1	https://sws.geonames.org/2140556/
1	https://sws.geonames.org/2140914/
1	https://sws.geonames.org/2140958/
1	https://sws.geonames.org/2140960/
1	https://sws.geonames.org/2141004/
1	https://sws.geonames.org/2141047/
1	https://sws.geonames.org/2141314/
1	https://sws.geonames.org/2141390/
1	https://sws.geonames.org/2141656/
1	https://sws.geonames.org/2141713/
1	https://sws.geonames.org/2141721/
1	https://sws.geonames.org/2268337/
1	https://sws.geonames.org/2269513/
1	https://sws.geonames.org/2464019/
1	https://sws.geonames.org/2464038/
1	https://sws.geonames.org/2464041/
1	https://sws.geonames.org/2464204/
1	https://sws.geonames.org/2464420/
1	https://sws.geonames.org/2464461/
1	https://sws.geonames.org/2464464/
1	https://sws.geonames.org/2464470/
1	https://sws.geonames.org/2464522/
1	https://sws.geonames.org/2464564/
1	https://sws.geonames.org/2464569/
1	https://sws.geonames.org/2464645/
1	https://sws.geonames.org/2464648/
1	https://sws.geonames.org/2464698/
1	https://sws.geonames.org/2464704/
1	https://sws.geonames.org/2464795/
1	https://sws.geonames.org/2464855/
1	https://sws.geonames.org/2464871/
1	https://sws.geonames.org/2464912/
1	https://sws.geonames.org/2464915/
1	https://sws.geonames.org/2464979/
1	https://sws.geonames.org/2465027/
1	https://sws.geonames.org/2465642/
1	https://sws.geonames.org/2465808/
1	https://sws.geonames.org/2465837/
1	https://sws.geonames.org/2466499/
1	https://sws.geonames.org/2466919/
1	https://sws.geonames.org/2466990/
1	https://sws.geonames.org/2467341/
1	https://sws.geonames.org/2467344/
1	https://sws.geonames.org/2467450/
1	https://sws.geonames.org/2467454/
1	https://sws.geonames.org/2467506/
1	https://sws.geonames.org/2467550/
1	https://sws.geonames.org/2467959/
1	https://sws.geonames.org/2468014/
1	https://sws.geonames.org/2468100/
1	https://sws.geonames.org/2468125/
1	https://sws.geonames.org/2468221/
1	https://sws.geonames.org/2468244/
1	https://sws.geonames.org/2468249/
1	https://sws.geonames.org/2468351/
1	https://sws.geonames.org/2468353/
1	https://sws.geonames.org/2468365/
1	https://sws.geonames.org/2468369/
1	https://sws.geonames.org/2468576/
1	https://sws.geonames.org/2468579/
1	https://sws.geonames.org/2469341/
1	https://sws.geonames.org/2469470/
1	https://sws.geonames.org/2469571/
1	https://sws.geonames.org/2470085/
1	https://sws.geonames.org/2470088/
1	https://sws.geonames.org/2470120/
1	https://sws.geonames.org/2470656/
1	https://sws.geonames.org/2470789/
1	https://sws.geonames.org/2470800/
1	https://sws.geonames.org/2470896/
1	https://sws.geonames.org/2471332/
1	https://sws.geonames.org/2471468/
1	https://sws.geonames.org/2471586/
1	https://sws.geonames.org/2472134/
1	https://sws.geonames.org/2472477/
1	https://sws.geonames.org/2472660/
1	https://sws.geonames.org/2472699/
1	https://sws.geonames.org/2472706/
1	https://sws.geonames.org/2472770/
1	https://sws.geonames.org/2472774/
1	https://sws.geonames.org/2472877/
1	https://sws.geonames.org/2473245/
1	https://sws.geonames.org/2473257/
1	https://sws.geonames.org/2473358/
1	https://sws.geonames.org/2473439/
1	https://sws.geonames.org/2473449/
1	https://sws.geonames.org/2473451/
1	https://sws.geonames.org/2473454/
1	https://sws.geonames.org/2473457/
1	https://sws.geonames.org/2473460/
1	https://sws.geonames.org/2473493/
1	https://sws.geonames.org/2473495/
1	https://sws.geonames.org/2473517/
1	https://sws.geonames.org/2473570/
1	https://sws.geonames.org/2473572/
1	https://sws.geonames.org/2473574/
1	https://sws.geonames.org/2473579/
1	https://sws.geonames.org/2473634/
1	https://sws.geonames.org/2473637/
1	https://sws.geonames.org/2473654/
1	https://sws.geonames.org/2473656/
1	https://sws.geonames.org/2473716/
1	https://sws.geonames.org/2473744/
1	https://sws.geonames.org/2473876/
1	https://sws.geonames.org/2475502/
1	https://sws.geonames.org/2475683/
1	https://sws.geonames.org/2475687/
1	https://sws.geonames.org/2475741/
1	https://sws.geonames.org/2475858/
1	https://sws.geonames.org/2475860/
1	https://sws.geonames.org/2476027/
1	https://sws.geonames.org/2476028/
1	https://sws.geonames.org/2476660/
1	https://sws.geonames.org/2476700/
1	https://sws.geonames.org/2476836/
1	https://sws.geonames.org/2476893/
1	https://sws.geonames.org/2476897/
1	https://sws.geonames.org/2477148/
1	https://sws.geonames.org/2477316/
1	https://sws.geonames.org/2477457/
1	https://sws.geonames.org/2477461/
1	https://sws.geonames.org/2477528/
1	https://sws.geonames.org/2477734/
1	https://sws.geonames.org/2478141/
1	https://sws.geonames.org/2478216/
1	https://sws.geonames.org/2478217/
1	https://sws.geonames.org/2478387/
1	https://sws.geonames.org/2478707/
1	https://sws.geonames.org/2479161/
1	https://sws.geonames.org/2479213/
1	https://sws.geonames.org/2479215/
1	https://sws.geonames.org/2479269/
1	https://sws.geonames.org/2479532/
1	https://sws.geonames.org/2479536/
1	https://sws.geonames.org/2480365/
1	https://sws.geonames.org/2480395/
1	https://sws.geonames.org/2480795/
1	https://sws.geonames.org/2481696/
1	https://sws.geonames.org/2481700/
1	https://sws.geonames.org/2481759/
1	https://sws.geonames.org/2482399/
1	https://sws.geonames.org/2482557/
1	https://sws.geonames.org/2483666/
1	https://sws.geonames.org/2483991/
1	https://sws.geonames.org/2484618/
1	https://sws.geonames.org/2485508/
1	https://sws.geonames.org/2485599/
1	https://sws.geonames.org/2485794/
1	https://sws.geonames.org/2485801/
1	https://sws.geonames.org/2485920/
1	https://sws.geonames.org/2485926/
1	https://sws.geonames.org/2485999/
1	https://sws.geonames.org/2486177/
1	https://sws.geonames.org/2486512/
1	https://sws.geonames.org/2486601/
1	https://sws.geonames.org/2486682/
1	https://sws.geonames.org/2487130/
1	https://sws.geonames.org/2487144/
1	https://sws.geonames.org/2487449/
1	https://sws.geonames.org/2487452/
1	https://sws.geonames.org/2487772/
1	https://sws.geonames.org/2488831/
1	https://sws.geonames.org/2488835/
1	https://sws.geonames.org/2489225/
1	https://sws.geonames.org/2489674/
1	https://sws.geonames.org/2489922/
1	https://sws.geonames.org/2490095/
1	https://sws.geonames.org/2490098/
1	https://sws.geonames.org/2490122/
1	https://sws.geonames.org/2490649/
1	https://sws.geonames.org/2491300/
1	https://sws.geonames.org/2491887/
1	https://sws.geonames.org/2491889/
1	https://sws.geonames.org/2491908/
1	https://sws.geonames.org/2491909/
1	https://sws.geonames.org/2492910/
1	https://sws.geonames.org/2492913/
1	https://sws.geonames.org/2493455/
1	https://sws.geonames.org/2493692/
1	https://sws.geonames.org/2493812/
1	https://sws.geonames.org/2494029/
1	https://sws.geonames.org/2495659/
1	https://sws.geonames.org/2495662/
1	https://sws.geonames.org/2496042/
1	https://sws.geonames.org/2496045/
1	https://sws.geonames.org/2496232/
1	https://sws.geonames.org/2496509/
1	https://sws.geonames.org/2496681/
1	https://sws.geonames.org/2497406/
1	https://sws.geonames.org/2497796/
1	https://sws.geonames.org/2497849/
1	https://sws.geonames.org/2497979/
1	https://sws.geonames.org/2498392/
1	https://sws.geonames.org/2498693/
1	https://sws.geonames.org/2499912/
1	https://sws.geonames.org/2500013/
1	https://sws.geonames.org/2500017/
1	https://sws.geonames.org/2500275/
1	https://sws.geonames.org/2501147/
1	https://sws.geonames.org/2501152/
1	https://sws.geonames.org/2501296/
1	https://sws.geonames.org/2501440/
1	https://sws.geonames.org/2501465/
1	https://sws.geonames.org/2501541/
1	https://sws.geonames.org/2502385/
1	https://sws.geonames.org/2502951/
1	https://sws.geonames.org/2503661/
1	https://sws.geonames.org/2503822/
1	https://sws.geonames.org/2503826/
1	https://sws.geonames.org/2505308/
1	https://sws.geonames.org/2505325/
1	https://sws.geonames.org/2505329/
1	https://sws.geonames.org/2505525/
1	https://sws.geonames.org/2505530/
1	https://sws.geonames.org/2505569/
1	https://sws.geonames.org/2505572/
1	https://sws.geonames.org/2506385/
1	https://sws.geonames.org/2506994/
1	https://sws.geonames.org/2506999/
1	https://sws.geonames.org/2507155/
1	https://sws.geonames.org/2507475/
1	https://sws.geonames.org/2507480/
1	https://sws.geonames.org/2507899/
1	https://sws.geonames.org/2508002/
1	https://sws.geonames.org/2508015/
1	https://sws.geonames.org/2508271/
1	https://sws.geonames.org/2508275/
1	https://sws.geonames.org/2508287/
1	https://sws.geonames.org/2509495/
1	https://sws.geonames.org/2509675/
1	https://sws.geonames.org/2509720/
1	https://sws.geonames.org/2509939/
1	https://sws.geonames.org/2509941/
1	https://sws.geonames.org/2509951/
1	https://sws.geonames.org/2509983/
1	https://sws.geonames.org/2510309/
1	https://sws.geonames.org/2510407/
1	https://sws.geonames.org/2510487/
1	https://sws.geonames.org/2510690/
1	https://sws.geonames.org/2510720/
1	https://sws.geonames.org/2510769/
1	https://sws.geonames.org/2510910/
1	https://sws.geonames.org/2511073/
1	https://sws.geonames.org/2511216/
1	https://sws.geonames.org/2511250/
1	https://sws.geonames.org/2511684/
1	https://sws.geonames.org/2512174/
1	https://sws.geonames.org/2512410/
1	https://sws.geonames.org/2512478/
1	https://sws.geonames.org/2512729/
1	https://sws.geonames.org/2513050/
1	https://sws.geonames.org/2513652/
1	https://sws.geonames.org/2513792/
1	https://sws.geonames.org/2513857/
1	https://sws.geonames.org/2514254/
1	https://sws.geonames.org/2515681/
1	https://sws.geonames.org/2516105/
1	https://sws.geonames.org/2516157/
1	https://sws.geonames.org/2516163/
1	https://sws.geonames.org/2516394/
1	https://sws.geonames.org/2516422/
1	https://sws.geonames.org/2516470/
1	https://sws.geonames.org/2516547/
1	https://sws.geonames.org/2516798/
1	https://sws.geonames.org/2516932/
1	https://sws.geonames.org/2517115/
1	https://sws.geonames.org/2517469/
1	https://sws.geonames.org/2517791/
1	https://sws.geonames.org/2519034/
1	https://sws.geonames.org/2519239/
1	https://sws.geonames.org/2519401/
1	https://sws.geonames.org/2520450/
1	https://sws.geonames.org/2520597/
1	https://sws.geonames.org/2520610/
1	https://sws.geonames.org/2520905/
1	https://sws.geonames.org/2521151/
1	https://sws.geonames.org/2521169/
1	https://sws.geonames.org/2521419/
1	https://sws.geonames.org/2521435/
1	https://sws.geonames.org/2521883/
1	https://sws.geonames.org/2521892/
1	https://sws.geonames.org/2521976/
1	https://sws.geonames.org/2522257/
1	https://sws.geonames.org/2522418/
1	https://sws.geonames.org/2525471/
1	https://sws.geonames.org/2526488/
1	https://sws.geonames.org/2526544/
1	https://sws.geonames.org/2526750/
1	https://sws.geonames.org/2526968/
1	https://sws.geonames.org/2527002/
1	https://sws.geonames.org/2528907/
1	https://sws.geonames.org/2528910/
1	https://sws.geonames.org/2529013/
1	https://sws.geonames.org/2529313/
1	https://sws.geonames.org/2529317/
1	https://sws.geonames.org/2529923/
1	https://sws.geonames.org/2530333/
1	https://sws.geonames.org/2530335/
1	https://sws.geonames.org/2530513/
1	https://sws.geonames.org/2534445/
1	https://sws.geonames.org/2537878/
1	https://sws.geonames.org/2537881/
1	https://sws.geonames.org/2538470/
1	https://sws.geonames.org/2538475/
1	https://sws.geonames.org/2540482/
1	https://sws.geonames.org/254112/
1	https://sws.geonames.org/2542007/
1	https://sws.geonames.org/2542710/
1	https://sws.geonames.org/2542715/
1	https://sws.geonames.org/2542995/
1	https://sws.geonames.org/2542997/
1	https://sws.geonames.org/2543546/
1	https://sws.geonames.org/2543549/
1	https://sws.geonames.org/2547704/
1	https://sws.geonames.org/2548882/
1	https://sws.geonames.org/2548885/
1	https://sws.geonames.org/2549259/
1	https://sws.geonames.org/2549263/
1	https://sws.geonames.org/2552615/
1	https://sws.geonames.org/2553603/
1	https://sws.geonames.org/2553604/
1	https://sws.geonames.org/2555467/
1	https://sws.geonames.org/2555517/
1	https://sws.geonames.org/2555519/
1	https://sws.geonames.org/2556300/
1	https://sws.geonames.org/2557055/
1	https://sws.geonames.org/2561655/
1	https://sws.geonames.org/2561668/
1	https://sws.geonames.org/2562053/
1	https://sws.geonames.org/2567224/
1	https://sws.geonames.org/258465/
1	https://sws.geonames.org/2584839/
1	https://sws.geonames.org/2586597/
1	https://sws.geonames.org/2589581/
1	https://sws.geonames.org/2593109/
1	https://sws.geonames.org/2593111/
1	https://sws.geonames.org/2593112/
1	https://sws.geonames.org/2593113/
1	https://sws.geonames.org/2597548/
1	https://sws.geonames.org/2597549/
1	https://sws.geonames.org/2597550/
1	https://sws.geonames.org/2597551/
1	https://sws.geonames.org/2597554/
1	https://sws.geonames.org/2597555/
1	https://sws.geonames.org/2597556/
1	https://sws.geonames.org/2597557/
1	https://sws.geonames.org/2735941/
1	https://sws.geonames.org/2967111/
1	https://sws.geonames.org/2967127/
1	https://sws.geonames.org/2967128/
1	https://sws.geonames.org/2967177/
1	https://sws.geonames.org/2967196/
1	https://sws.geonames.org/2967222/
1	https://sws.geonames.org/2967237/
1	https://sws.geonames.org/2967298/
1	https://sws.geonames.org/2967306/
1	https://sws.geonames.org/2967344/
1	https://sws.geonames.org/2967353/
1	https://sws.geonames.org/2967369/
1	https://sws.geonames.org/2967385/
1	https://sws.geonames.org/2967396/
1	https://sws.geonames.org/2967402/
1	https://sws.geonames.org/2967465/
1	https://sws.geonames.org/2967474/
1	https://sws.geonames.org/2967512/
1	https://sws.geonames.org/2967520/
1	https://sws.geonames.org/2967521/
1	https://sws.geonames.org/2967561/
1	https://sws.geonames.org/2967562/
1	https://sws.geonames.org/2967567/
1	https://sws.geonames.org/2967570/
1	https://sws.geonames.org/2967572/
1	https://sws.geonames.org/2967580/
1	https://sws.geonames.org/2967595/
1	https://sws.geonames.org/2967609/
1	https://sws.geonames.org/2967613/
1	https://sws.geonames.org/2967624/
1	https://sws.geonames.org/2967633/
1	https://sws.geonames.org/2967642/
1	https://sws.geonames.org/2967667/
1	https://sws.geonames.org/2967672/
1	https://sws.geonames.org/2967681/
1	https://sws.geonames.org/2967683/
1	https://sws.geonames.org/2967686/
1	https://sws.geonames.org/2967734/
1	https://sws.geonames.org/2967736/
1	https://sws.geonames.org/2967766/
1	https://sws.geonames.org/2967795/
1	https://sws.geonames.org/2967805/
1	https://sws.geonames.org/2967817/
1	https://sws.geonames.org/2967853/
1	https://sws.geonames.org/2967880/
1	https://sws.geonames.org/2967881/
1	https://sws.geonames.org/2967884/
1	https://sws.geonames.org/2967889/
1	https://sws.geonames.org/2967952/
1	https://sws.geonames.org/2967953/
1	https://sws.geonames.org/2967962/
1	https://sws.geonames.org/2967972/
1	https://sws.geonames.org/2968028/
1	https://sws.geonames.org/2968045/
1	https://sws.geonames.org/2968053/
1	https://sws.geonames.org/2968061/
1	https://sws.geonames.org/2968134/
1	https://sws.geonames.org/2968135/
1	https://sws.geonames.org/2968143/
1	https://sws.geonames.org/2968161/
1	https://sws.geonames.org/2968169/
1	https://sws.geonames.org/2968193/
1	https://sws.geonames.org/2968194/
1	https://sws.geonames.org/2968235/
1	https://sws.geonames.org/2968248/
1	https://sws.geonames.org/2968267/
1	https://sws.geonames.org/2968340/
1	https://sws.geonames.org/2968342/
1	https://sws.geonames.org/2968367/
1	https://sws.geonames.org/2968395/
1	https://sws.geonames.org/2968396/
1	https://sws.geonames.org/2968408/
1	https://sws.geonames.org/2968412/
1	https://sws.geonames.org/2968472/
1	https://sws.geonames.org/2968503/
1	https://sws.geonames.org/2968527/
1	https://sws.geonames.org/2968540/
1	https://sws.geonames.org/2968563/
1	https://sws.geonames.org/2968565/
1	https://sws.geonames.org/2968568/
1	https://sws.geonames.org/2968577/
1	https://sws.geonames.org/2968637/
1	https://sws.geonames.org/2968640/
1	https://sws.geonames.org/2968657/
1	https://sws.geonames.org/2968663/
1	https://sws.geonames.org/2968666/
1	https://sws.geonames.org/2968672/
1	https://sws.geonames.org/2968715/
1	https://sws.geonames.org/2968721/
1	https://sws.geonames.org/2968724/
1	https://sws.geonames.org/2968738/
1	https://sws.geonames.org/2968740/
1	https://sws.geonames.org/2968750/
1	https://sws.geonames.org/2968801/
1	https://sws.geonames.org/2968805/
1	https://sws.geonames.org/2968815/
1	https://sws.geonames.org/2968833/
1	https://sws.geonames.org/2968843/
1	https://sws.geonames.org/2968880/
1	https://sws.geonames.org/2968913/
1	https://sws.geonames.org/2968928/
1	https://sws.geonames.org/2968934/
1	https://sws.geonames.org/2968948/
1	https://sws.geonames.org/2968953/
1	https://sws.geonames.org/2968960/
1	https://sws.geonames.org/2969023/
1	https://sws.geonames.org/2969059/
1	https://sws.geonames.org/2969066/
1	https://sws.geonames.org/2969073/
1	https://sws.geonames.org/2969082/
1	https://sws.geonames.org/2969165/
1	https://sws.geonames.org/2969173/
1	https://sws.geonames.org/2969189/
1	https://sws.geonames.org/2969192/
1	https://sws.geonames.org/2969196/
1	https://sws.geonames.org/2969206/
1	https://sws.geonames.org/2969244/
