section,source_uri,source_label,target_label,target_uri,match,skos_predicate
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97225,DRINKING VESSEL,drinking vessels,http://vocab.getty.edu/aat/300194567,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96686,EAR RING,earrings (jewelry),http://vocab.getty.edu/aat/300045998,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95274,EAR SCOOP,equipment,http://vocab.getty.edu/aat/300122241,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97085,ECOFACTS,organic material,http://vocab.getty.edu/aat/300011792,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96928,END SCRAPER,scrapers (finishing tools),http://vocab.getty.edu/aat/300024836,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96929,FABRICATOR,flakes (object genre),http://vocab.getty.edu/aat/300265137,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95074,Faunal Remains,animal material,http://vocab.getty.edu/aat/300011793,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95824,FIGURINE,figurines,http://vocab.getty.edu/aat/300047455,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96691,FINGER RING,rings (jewelry),http://vocab.getty.edu/aat/300046012,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96204,FIRE GRATE,grates,http://vocab.getty.edu/aat/300003988,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95471,FISH HOOK,fishhooks,http://vocab.getty.edu/aat/300024418,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95091,FISH REMAINS,animal components,http://vocab.getty.edu/aat/300251797,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95774,FISH SPEAR,fishing spears,http://vocab.getty.edu/aat/300037044,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97681,FISHING OBJECT,fishing tackle,http://vocab.getty.edu/aat/300024416,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97692,FIXTURES AND FITTINGS,furniture components,http://vocab.getty.edu/aat/300040215,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96775,FLAGON,flagons,http://vocab.getty.edu/aat/300196545,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97321,FLAKE,flakes (object genre),http://vocab.getty.edu/aat/300265137,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96776,FLASK,flasks (bottles),http://vocab.getty.edu/aat/300045671,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97566,Flint Implement,flint (rock),http://vocab.getty.edu/aat/300011143,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96075,FLOOR TILE,floor tile,http://vocab.getty.edu/aat/300250799,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96369,FLOWER POT,flowerpots,http://vocab.getty.edu/aat/300194749,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97221,FOOD AND DRINK SERVING CONTAINER,serving dishes,http://vocab.getty.edu/aat/300198294,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/99627,FOOD AND LIQUID STORAGE CONTAINER,storage containers,http://vocab.getty.edu/aat/300197582,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97226,FOOD GATHERING AND PREPARATION CONTAINER,culinary containers,http://vocab.getty.edu/aat/300197577,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96751,FOOD PREPARATION AND CONSUMPTION,culinary containers,http://vocab.getty.edu/aat/300197577,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97444,FOOD PREPARATION CONTAINER,culinary containers,http://vocab.getty.edu/aat/300197577,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97223,FOOD SERVING CONTAINER,serving dishes,http://vocab.getty.edu/aat/300198294,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96545,FURNITURE,furniture,http://vocab.getty.edu/aat/300037680,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95650,GAMING PIECE,game pieces (game elements),http://vocab.getty.edu/aat/300211101,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/99617,GEOLOGICAL SAMPLE,geological specimens,http://vocab.getty.edu/aat/300379627,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96624,GIRDLE,girdles (belts),http://vocab.getty.edu/aat/300220741,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96695,GIRDLE HANGER,chatelaines,http://vocab.getty.edu/aat/300209297,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97573,GLASS WORKING DEBRIS,glassworking,http://vocab.getty.edu/aat/300053929,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95356,GRAIN MEASURE,grain bins,http://vocab.getty.edu/aat/300005021,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/141192,Grave Goods,grave goods,http://vocab.getty.edu/aat/300180706,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95975,GRAVE MARKER,grave markers,http://vocab.getty.edu/aat/300391176,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97507,GRAVE SLAB,tomb slabs,http://vocab.getty.edu/aat/300185385,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95977,GRAVESTONE,tombstones (sepulchral monuments),http://vocab.getty.edu/aat/300005923,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96370,GRINDSTONE,grinding stones,http://vocab.getty.edu/aat/300263933,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96699,HAIR PIN,hair ornaments,http://vocab.getty.edu/aat/300209287,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96938,HAMMERSTONE,hammerstones,http://vocab.getty.edu/aat/300024854,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96374,HANDAXE,axes (tools),http://vocab.getty.edu/aat/300024664,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/137067,HANDLE,handles,http://vocab.getty.edu/aat/300024927,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95682,HARNESS,harnesses,http://vocab.getty.edu/aat/300212971,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96225,HEARTHSTONE,hearthstones,http://vocab.getty.edu/aat/300052342,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95183,HELMET,helmets (protective wear),http://vocab.getty.edu/aat/300036794,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96271,HINGE,hinges (hardware),http://vocab.getty.edu/aat/300033367,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97498,HOARD,hoards (groupings),http://vocab.getty.edu/aat/300195474,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96577,HOB NAIL,nails (fasteners),http://vocab.getty.edu/aat/300033565,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96274,HOOK,hooks (object genre),http://vocab.getty.edu/aat/300400821,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95671,Horse Bit,bits (bridle components),http://vocab.getty.edu/aat/300248085,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97578,HORSE TRAPPING,horse trappings,http://vocab.getty.edu/aat/300265358,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95696,HORSESHOE,horseshoes (animal equipment),http://vocab.getty.edu/aat/300024400,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95093,Human Bone,human remains,http://vocab.getty.edu/aat/300379896,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95093,HUMAN REMAINS,human remains,http://vocab.getty.edu/aat/300379896,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95093,Human Skeleton,skeletons (animal components),http://vocab.getty.edu/aat/300191778,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95093,Human Skull,skulls (skeleton components),http://vocab.getty.edu/aat/300191856,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95093,Human Tooth,teeth (animal components),http://vocab.getty.edu/aat/300400467,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96084,IMBREX,imbrex,http://vocab.getty.edu/aat/300010682,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97580,INDUSTRIAL BY PRODUCT,waste,http://vocab.getty.edu/aat/300253876,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95424,INGOT,ingot,http://vocab.getty.edu/aat/300137865,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95378,INKWELL,inkwells,http://vocab.getty.edu/aat/300196797,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97318,INSCRIBED OBJECT,inscriptions,http://vocab.getty.edu/aat/300028702,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95094,INSECT REMAINS,animal components,http://vocab.getty.edu/aat/300251797,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95417,INTAGLIO,intaglios (sculptural objects),http://vocab.getty.edu/aat/300047216,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/141195,INVERTEBRATE REMAINS,animal components,http://vocab.getty.edu/aat/300251797,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96783,JAR,jars,http://vocab.getty.edu/aat/300195347,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95426,JETTON,jettons,http://vocab.getty.edu/aat/300191481,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96706,JEWELLERY,jewellery,http://vocab.getty.edu/aat/300209286,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95488,JEWS HARP,Jew's harps,http://vocab.getty.edu/aat/300042576,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96784,JUG,jugs (vessels),http://vocab.getty.edu/aat/300045685,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96861,KEG,kegs,http://vocab.getty.edu/aat/300194516,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97317,KEY (LOCKING),keys (hardware),http://vocab.getty.edu/aat/300033579,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97584,KILN WASTE,kilns,http://vocab.getty.edu/aat/300022798,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96377,KNIFE,knives,http://vocab.getty.edu/aat/300024668,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97585,LACE TAG,shoelaces,http://vocab.getty.edu/aat/300210524,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96213,LAMP,lamps (lighting devices),http://vocab.getty.edu/aat/300037592,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96283,LATCHLIFTER,lift latches,http://vocab.getty.edu/aat/300033397,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97253,LEAF ARROWHEAD,arrowheads,http://vocab.getty.edu/aat/300024861,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97668,LEVALLOIS CORE,cores (object genres),http://vocab.getty.edu/aat/300265134,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97669,LEVALLOIS FLAKE,flakes (object genre),http://vocab.getty.edu/aat/300265137,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97669,Levallois Point,projectile points,http://vocab.getty.edu/aat/300024860,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96284,LIFT KEY,keys (adjusting equipment),http://vocab.getty.edu/aat/300251159,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95440,LINCH PIN,shafts (vehicle components),http://vocab.getty.edu/aat/300391133,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97566,LITHIC IMPLEMENT,lithics,http://vocab.getty.edu/aat/300379567,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97042,LOOMWEIGHT,loom weights,http://vocab.getty.edu/aat/300248042,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95196,MACE,ceremonial maces,http://vocab.getty.edu/aat/300299039,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95196,Macehead,mace heads (weapons),http://vocab.getty.edu/aat/300375720,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100098,MAMMAL REMAINS,animal components,http://vocab.getty.edu/aat/300251797,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97581,MANUFACTURE AND PROCESSING,manufacturing,http://vocab.getty.edu/aat/300077527,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95385,MANUSCRIPT,manuscripts (document genre),http://vocab.getty.edu/aat/300028569,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95636,MARBLE,marbles (game pieces),http://vocab.getty.edu/aat/300211125,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/142929,MARINE DEPOSIT,deposit,http://vocab.getty.edu/aat/300264846,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/142895,MARINE MOLLUSCA REMAINS,animal components,http://vocab.getty.edu/aat/300251797,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97597,METAL WORKING DEBRIS,metal-working,http://vocab.getty.edu/aat/300053946,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97390,MICROBURIN,microliths,http://vocab.getty.edu/aat/300393267,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96371,MICRODENTICULATE,flakes (object genre),http://vocab.getty.edu/aat/300265137,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96373,MICROLITH,microliths,http://vocab.getty.edu/aat/300393267,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97392,MIRROR,mirrors,http://vocab.getty.edu/aat/300037682,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95096,MOLLUSCA REMAINS,animal components,http://vocab.getty.edu/aat/300251797,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96410,MORTAR (VESSEL),mortars (grinding tools),http://vocab.getty.edu/aat/300024724,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96869,MORTARIUM,mortaria,http://vocab.getty.edu/aat/300395633,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96290,MOSAIC,mosaics (visual works),http://vocab.getty.edu/aat/300015342,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96472,MOULD,moulds (shaping tools),http://vocab.getty.edu/aat/300024814,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96089,MOULDING,architectural mouldings,http://vocab.getty.edu/aat/300244017,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/137076,MOUNT,mounts (attachments),http://vocab.getty.edu/aat/300171585,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96791,MUG,mugs (cups),http://vocab.getty.edu/aat/300043248,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97088,MUSIC,musical instruments,http://vocab.getty.edu/aat/300041620,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96291,NAIL,nails (fasteners),http://vocab.getty.edu/aat/300033565,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97602,NAIL CLEANER,nail-brushes,http://vocab.getty.edu/aat/300236740,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96716,NECKLACE,necklaces,http://vocab.getty.edu/aat/300046001,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96950,NEEDLE,needles (piercing tools),http://vocab.getty.edu/aat/300024789,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96871,NEEDLE HOLDER,needle cases,http://vocab.getty.edu/aat/300023451,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/142896,NON MARINE MOLLUSCA REMAINS,animal components,http://vocab.getty.edu/aat/300251797,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96227,OVEN,ovens (baking equipment),http://vocab.getty.edu/aat/300003650,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95098,OYSTER SHELL,oyster shell,http://vocab.getty.edu/aat/300011836,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96293,PADLOCK,padlocks,http://vocab.getty.edu/aat/300133746,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96295,PEG,pegs (fasteners),http://vocab.getty.edu/aat/300036421,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/164177,PEG TILE,roofing tile,http://vocab.getty.edu/aat/300010699,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96719,PENANNULAR BROOCH,penannular brooches,http://vocab.getty.edu/aat/300211545,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96721,PENDANT,pendants (jewelry),http://vocab.getty.edu/aat/300046002,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97454,PERSONAL ACCESSORY,costume accessories carried,http://vocab.getty.edu/aat/300209275,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97111,PERSONAL ORNAMENT,costume accessories,http://vocab.getty.edu/aat/300209273,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97112,PERSONAL SYMBOL,symbols,http://vocab.getty.edu/aat/300055878,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95826,PETROGLYPH,petroglyphs,http://vocab.getty.edu/aat/300312034,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95795,PICK,picks (tools),http://vocab.getty.edu/aat/300024830,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97152,PIERCING EQUIPMENT,piercing tools,http://vocab.getty.edu/aat/300024788,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95986,PILGRIM BADGE,pilgrim badges,http://vocab.getty.edu/aat/300265066,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97288,PIN,pins (fasteners),http://vocab.getty.edu/aat/300036423,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100056,PIPE (ARCHITECTURAL),pipes (conduits),http://vocab.getty.edu/aat/300014662,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100082,PIPE (SMOKING),pipes (smoking equipment),http://vocab.getty.edu/aat/300248067,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95204,PISTOL,pistols,http://vocab.getty.edu/aat/300037160,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96796,PITCHER,pitchers (vessels),http://vocab.getty.edu/aat/300194765,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95797,PITCHFORK,pitchforks,http://vocab.getty.edu/aat/300024353,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96103,PLANK,planks (wood),http://vocab.getty.edu/aat/300012825,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96378,PLANO CONVEX KNIFE,lithics,http://vocab.getty.edu/aat/300379567,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100094,PLANT MACRO REMAINS,plant material,http://vocab.getty.edu/aat/300124117,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100096,PLANT MICRO REMAINS,plant material,http://vocab.getty.edu/aat/300124117,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100093,PLANT REMAINS,plant material,http://vocab.getty.edu/aat/300124117,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96882,PLATTER,platters,http://vocab.getty.edu/aat/300043053,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95798,Ploughshare,ploughs (agricultural equipment),http://vocab.getty.edu/aat/300233317,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96379,POINT,piercing tools,http://vocab.getty.edu/aat/300024788,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100095,POLLEN,pollen,http://vocab.getty.edu/aat/300213002,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96380,POT,pots (containers),http://vocab.getty.edu/aat/300045697,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97050,POTTERS WHEEL,potter's wheels,http://vocab.getty.edu/aat/300022820,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96722,POUCH,pouches,http://vocab.getty.edu/aat/300194553,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95210,POWDER MEASURE,powder flasks,http://vocab.getty.edu/aat/300204665,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100011,PROJECTILE,projectile weapons,http://vocab.getty.edu/aat/300203727,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96960,PUNCH,punches (cutting tools),http://vocab.getty.edu/aat/300389696,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96723,PURSE,coin purses,http://vocab.getty.edu/aat/300215521,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96961,QUERN,querns,http://vocab.getty.edu/aat/300200181,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/95213,RAPIER,rapiers,http://vocab.getty.edu/aat/300037085,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97139,RELIEF,relief (sculpture techniques),http://vocab.getty.edu/aat/300053622,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97089,RELIGION OR RITUAL,religious objects,http://vocab.getty.edu/aat/300234098,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/99632,RELIGIOUS STRUCTURAL OBJECT,religious building fixtures,http://vocab.getty.edu/aat/300003723,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/100099,REPTILE REMAINS,animal components,http://vocab.getty.edu/aat/300251797,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96383,RETOUCHED FLAKE,flakes (object genre),http://vocab.getty.edu/aat/300265137,broad match,broadMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96111,RIDGE TILE,ridge tile,http://vocab.getty.edu/aat/300010715,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/137052,RIM SHERD,rim sherds,http://vocab.getty.edu/aat/300263317,exact match,exactMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/97660,RING,rings (object genres),http://vocab.getty.edu/aat/300263678,close match,closeMatch
3. ADS Fish Objects,http://purl.org/heritagedata/schemes/mda_obj/concepts/96300,RIVET,rivets,http://vocab.getty.edu/aat/300036425,exact match,exactMatch
